citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Qiu2026,ARTICLE,BAF60a-dependent chromatin remodeling preserves β cell function and contributes to the therapeutic benefits of GLP-1R agonists,"Qiu, Xinyuan and Wang, Ruo-Ran and Wu, Qing-Qian and Fu, Hongxing and Zhu, Shuaishuai and Chen, Wei and Wang, Wen and Chen, Haide and Ji, Xiuyu and Zhang, Wenjing and Yan, Dandan and Yan, Jing and Jin, Li and Zhang, Rong and Shi, Mengjie and Luo, Ping and Yang, Yingqing and Wang, Qintao and Zhang, Ziyin and Ding, Wei and Pan, Xiaowen and Li, Chengbin and Liang, Bin and Guo, Guoji and Piao, Hai-long and Zheng, Min and Yan, Sheng and Zhu, Lingyun and Hu, Cheng and Meng, Zhuo-Xian",2026,Journal of Clinical Investigation,10.1172/JCI197141,https://www.scopus.com/pages/publications/105026909414?origin=resultslist,,136,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rebollo2025267,ARTICLE,Salcaprozate-based ionic liquids for GLP-1 gastric delivery: A mechanistic understanding of in vivo performance,"Rebollo, René and Niu, Zhigao and Blaabjerg, Lasse and La Zara, Damiano and Juel, Trine and Pedersen, Henrik Duelund and Andersson, Vincent and Benova, Michaela and Krogh, Camilla and Pons, Raphaël and Holm, Tobias Palle and Wahlund, Per-Olof and Fan, Li and Wang, Zhuoran and Kennedy, Adam and Kuhre, Rune Ehrenreich and Christophersen, Philip and Bardonnet, Pierre-Louis and Sassene, Philip Jonas",2025,Journal of Controlled Release,10.1016/j.jconrel.2024.11.036,https://www.scopus.com/pages/publications/85209586960?origin=resultslist,267 - 276,377,,Article,Cited by: 14; All Open Access; Hybrid Gold Open Access,True,True,False
Gonzalez2026166,ARTICLE,GLP-1 receptor agonists reduce body mass index and total daily insulin dose in youth with type 1 diabetes: a retrospective cohort study,"Gonzalez, Frances and Reid, Mark W. and Garcia, Jaquelin Flores and Raymond, Jennifer K. and Chao, Lily C.",2026,Journal of Pediatric Endocrinology and Metabolism,10.1515/jpem-2025-0568,https://www.scopus.com/pages/publications/105024433959?origin=resultslist,166 - 172,39,2,Article,Cited by: 5; All Open Access; Hybrid Gold Open Access,True,True,False
He2025,ARTICLE,The association between diabetes and head and neck squamous cell carcinoma: evidence from clinical cohort and bioinformatics analyses,"He, Yurong and Chen, Jiaming and Han, Boxuan and Zhao, Yanming and Hou, Lizhen and Fang, Jugao and Lian, Meng",2025,Frontiers in Genetics,10.3389/fgene.2025.1660012,https://www.scopus.com/pages/publications/105014212447?origin=resultslist,,16,,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Paprocki2025,ARTICLE,pH Controlled Transient Cyclization of Peptides for Increased Stability towards Oral Delivery,"Paprocki, Maciej P. and Sørensen, Kasper K. and Jensen, Knud J.",2025,Chemistry - A European Journal,10.1002/chem.202403503,https://www.scopus.com/pages/publications/85214470871?origin=resultslist,,31,11,Article,Cited by: 3; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Gao2025,ARTICLE,The Detrimental Effects of Crystalline Excipients: How They Jeopardize the Long-Term Stability of Freeze-Dried Polypeptide Formulations,"Gao, Han and Ouyang, Jun and Hu, Zhi-Bo and Fang, Wei-Jie",2025,Pharmaceutics,10.3390/pharmaceutics17121543,https://www.scopus.com/pages/publications/105026162567?origin=resultslist,,17,12,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Ametov2026387,ARTICLE,"Comparative analysis of bioequivalence, safety, and tolerability of semaglutide (tablets): Results of an open-label randomized crossover comparative study; [Сравнительный анализ биоэквивалентности, безопасности и переносимости семаглутида (таблетки): результаты открытого рандомизированного перекрестного сравнительного исследования]","Ametov, A.S. and Balykova, L.A. and Zaslavskaya, K.Ya. and Shokhin, I.E. and Bodrova, T.G. and Zorina, L.A. and Shcherbakova, V.S. and Kurkin, D.V. and Koryanova, K.N. and Mishchenko, E.S. and Maksimov, M.L. and Matveev, A.V. and Shcherbakova, L.I. and Dyakova, I.N. and Kozlov, E.D. and Andreev, D.N. and Kazaishvili, Yu.G. and Noskov, S.M. and Bely, P.A.",2026,Farmatsiya i Farmakologiya,10.19163/2307-9266-2026-14-4-387-409,https://www.scopus.com/pages/publications/105046203245?origin=resultslist,387 - 409,14,4,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Alkudmani2025,ARTICLE,Molecular impact of single nucleotide polymorphisms in GIPR gene among type 2 diabetes mellitus patients in the Saudi population,"Alkudmani, Zeina S. and Alshuweishi, Yazeed and Alsobaie, Sarah F. and Ali Khan, Imran",2025,Diabetology and Metabolic Syndrome,10.1186/s13098-025-02009-8,https://www.scopus.com/pages/publications/105022139441?origin=resultslist,,17,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Xu20251790,ARTICLE,Design and Biosynthesis of Ornithine 8-Containing Semaglutide Variants with a Click Chemistry-Modifiable Position 26,"Xu, Yanli and Kuipers, Oscar P.",2025,ACS Synthetic Biology,10.1021/acssynbio.5c00132,https://www.scopus.com/pages/publications/105003949970?origin=resultslist,1790 - 1801,14,5,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Forslund202625,ARTICLE,GLP-1 receptor agonist treatment in women with polycystic ovary syndrome—a systematic review and meta-analysis,"Forslund, Maria and Wändell, Per and Forsberg, Lisa and Österberg, Marie and Dagerhamn, Jessica and Wernersson, Emma and Kärrman Fredriksson, Maja and Ringborg, Anna and Lindén Hirschberg, Angelica",2026,European Journal of Endocrinology,10.1093/ejendo/lvag033,https://www.scopus.com/pages/publications/105032550700?origin=resultslist,25 - 39,194,3,Article,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False
Bardonnet20262302,ARTICLE,An effort to enhance the clinical translatability of caprate-based tablet formulations in gastric peptide delivery,"Bardonnet, Pierre-Louis and Niu, Zhigao and Pessi, Jenni and Kazakou, Maria and Raptis, Konstantinos and McCabe, Reece and Toftlev, Anders and Rebollo, René and Wang, Zhuoran and Fan, Li and Mortensen, Nicolai Rytter and Bardtrum, Lars and Andersson, Vincent and Wahlund, Per-Olof and Norrman, Mathias and Benie, Andrew James and Wu, Jian Xiong and Sauter, Max and Zara, Damiano La and Christophersen, Philip and Sassene, Philip Jonas",2026,Drug Delivery and Translational Research,10.1007/s13346-025-01978-7,https://www.scopus.com/pages/publications/105016882389?origin=resultslist,2302 - 2315,16,7,Article,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Radakrishnan2025,ARTICLE,Underpinnings of heart failure with preserved ejection fraction in women - From prevention to improving function. A co-publication with the American Journal of Preventive Cardiology and the Journal of Cardiac Failure,"Radakrishnan, Ankitha and Agrawal, Saloni and Singh, Nausheen and Barbieri, Anna and Shaw, Leslee J. and Gulati, Martha and Lala, Anuradha",2025,American Journal of Preventive Cardiology,10.1016/j.ajpc.2025.100928,https://www.scopus.com/pages/publications/105012551516?origin=resultslist,,23,,Article,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yan20243549,ARTICLE,Porous silicon and silica carriers for delivery of peptide therapeutics,"Yan, Jiachen and Siwakoti, Prakriti and Shaw, Siuli and Bose, Sudeep and Kokil, Ganesh and Kumeria, Tushar",2024,Drug Delivery and Translational Research,10.1007/s13346-024-01609-7,https://www.scopus.com/pages/publications/85194707794?origin=resultslist,3549 - 3567,14,12,Article,Cited by: 34; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Cao2026,ARTICLE,Piperazine-Functionalized Nanoparticles Enable Oral Insulin Delivery in Obese Mice,"Cao, Yuxue and Jiang, Xiaofan and Moniruzzaman, Md and Mueller, Alexandra and Janjua, Taskeen Iqbal and Tyagi, Nisha and Qu, Zhi and Wong, Kuan Yau and Feng, Yuran and Ghodasara, Aayushi and Strounina, Ekaterina and Ross, Benjamin P. and Kumeria, Tushar and Hasnain, Sumaira Z. and Popat, Amirali",2026,Advanced Science,10.1002/advs.202520918,https://www.scopus.com/pages/publications/105032113172?origin=resultslist,,13,27,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
RADAKRISHNAN20251460,ARTICLE,Underpinnings of Heart Failure With Preserved Ejection Fraction in Women - From Prevention to Improving Function. A Co-publication With the American Journal of Preventive Cardiology and the Journal of Cardiac Failure,"RADAKRISHNAN, ANKITHA and AGRAWAL, SALONI and SINGH, NAUSHEEN and Barbieri, Anna and SHAW, LESLEE J. and GULATI, MARTHA and LALA, ANURADHA",2025,Journal of Cardiac Failure,10.1016/j.cardfail.2025.01.008,https://www.scopus.com/pages/publications/105000293123?origin=resultslist,1460 - 1475,31,9,Article,Cited by: 15; All Open Access; Hybrid Gold Open Access,True,True,False
Emeh2025,ARTICLE,"Impact of chemical structure, lipidation and formulation on luminal stability and intestinal absorption of GLP-1 analogues","Emeh, Prosper and Englund, Maria and Harun, Said and Santisteban Valencia, Zulma and Revell, Jefferson and Hugerth, Andreas and Davies, Nigel and Bergström, Christel A.S.",2025,Journal of Controlled Release,10.1016/j.jconrel.2025.114144,https://www.scopus.com/pages/publications/105014439084?origin=resultslist,,386,,Article,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Schmidt2025,ARTICLE,Self-Emulsifying delivery systems for oral administration of exenatide: Hydrophobic ion pairs vs. Dry reverse micelles,"Schmidt, Marlene Ramona and Ebert, Melanie Lena and Kiechle, Magnus Andre and Zöller, Katrin and Laffleur, Flavia and Bernkop-Schnürch, Andreas",2025,International Journal of Pharmaceutics,10.1016/j.ijpharm.2025.125711,https://www.scopus.com/pages/publications/105004898240?origin=resultslist,,678,,Article,Cited by: 5; All Open Access; Hybrid Gold Open Access,True,True,False
Beloqui202431,ARTICLE,Gut hormone stimulation as a therapeutic approach in oral peptide delivery,"Beloqui, Ana",2024,Journal of Controlled Release,10.1016/j.jconrel.2024.07.007,https://www.scopus.com/pages/publications/85197545925?origin=resultslist,31 - 37,373,,Article,Cited by: 4; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Xiong20241717,ARTICLE,Adverse Events of Oral GLP-1 Receptor Agonist (Semaglutide Tablets): A Real-World Study Based on FAERS from 2019 to 2023,"Xiong, Si and Gou, Ruoyu and Liang, Xudong and Wu, Hao and Qin, Shuitao and Li, Bing and Luo, Changjun and Chen, Junan",2024,Diabetes Therapy,10.1007/s13300-024-01594-7,https://www.scopus.com/pages/publications/85193959146?origin=resultslist,1717 - 1733,15,8,Article,Cited by: 24; All Open Access; Gold Open Access; Green Open Access,True,True,True
Xu20251243,ARTICLE,Titration and discontinuation of semaglutide for weight management in commercially insured US adults,"Xu, Yunwen and Carrero, Juan J. and Chang, Alexander R. and Inker, Lesley A. and Zhang, Donglan and Mukhopadhyay, Amrita and Blecker, Saul B. and Horwitz, Leora I. and Grams, Morgan E. and Shin, Jung-Im",2025,Obesity,10.1002/oby.24315,https://www.scopus.com/pages/publications/105007543933?origin=resultslist,1243 - 1248,33,7,Article,Cited by: 11; All Open Access; Green Open Access,True,False,True
Ariaee2026,ARTICLE,Gut microbiota perturbation and systemic inflammation are associated with salcaprozate sodium (SNAC)-enabled oral semaglutide delivery,"Ariaee, Amin and Noueihad, Karim and Hunter, Alex and Wignall, Anthony and Wardill, Hannah R. and Davies, Maya and Prestidge, Clive A. and Joyce, Paul",2026,Journal of Controlled Release,10.1016/j.jconrel.2026.114711,https://www.scopus.com/pages/publications/105029560831?origin=resultslist,,392,,Article,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False
Furió-Novejarque2025332,ARTICLE,GLP-1 Receptor Agonists Models for Type 1 Diabetes: A Narrative Review,"Furió-Novejarque, Clara and Díez, José-Luis and Bondia, Jorge",2025,Journal of Diabetes Science and Technology,10.1177/19322968241285925,https://www.scopus.com/pages/publications/85206899678?origin=resultslist,332 - 339,19,2,Article,Cited by: 1; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Parnizari20252189,ARTICLE,Safety of Drugs in Breastfeeding Women With CKD,"Parnizari, Paula and Hladunewich, Michelle A. and Zipursky, Jonathan",2025,Kidney International Reports,10.1016/j.ekir.2025.04.038,https://www.scopus.com/pages/publications/105007165533?origin=resultslist,2189 - 2201,10,7,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yang2026,ARTICLE,Engineering oral celastrol-polysaccharide supramolecular nanoassemblies across intestinal barriers for the intervention of nonalcoholic steatohepatitis,"Yang, Liming and Zhao, Yunfei and Luo, Jianguo and Deng, Mengjiao and Wang, Fangliang and Zou, Gang and Chen, Jun and He, Yunyu and Gan, Xuelan and Dai, Yumei and Chen, Yuminghang and Yu, Chao",2026,Materials Today Bio,10.1016/j.mtbio.2026.103369,https://www.scopus.com/pages/publications/105042646046?origin=resultslist,,39,,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rocha2025,ARTICLE,Anti-Candida Activity of Cysteine-Modified Amidated Decoralin in the Presence of Engineered Nanomaterials,"Rocha, Vânia and Almeida, Helena and Sarmento, Bruno and das Neves, José",2025,Pharmaceutics,10.3390/pharmaceutics17040460,https://www.scopus.com/pages/publications/105003539572?origin=resultslist,,17,4,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Durán-Lobato202517,ARTICLE,Bioinspired orthogonal-shaped protein–biometal nanocrystals enable oral protein absorption,"Durán-Lobato, Matilde and Tovar, Sulay and Cuñarro, Juan and Ramos-Membrive, Rocío and Peñuelas, Iván and Marigo, Ilaria and Benetti, Federico and Chenlo, Miguel and Álvarez, Clara V. and Ildikó, Vashegyi and Urbanics, Rudolf and Szebeni, János and Alonso, María José",2025,Journal of Controlled Release,10.1016/j.jconrel.2024.11.016,https://www.scopus.com/pages/publications/85208959327?origin=resultslist,17 - 36,377,,Article,Cited by: 3; All Open Access; Hybrid Gold Open Access,True,True,False
Chen2026499,ARTICLE,"Prescribing GLPs for Obesity Treatment for Adults at a University Based Health Maintenance Organization by Race, Ethnicity, and Socioeconomic Status","Chen, Alissa S. and Brunetto, Wendy and Canavan, Maureen E. and Lipska, Kasia J. and Richey, Elizabeth and Wilson, Madeline S. and Zarro, James and Ross, Joseph S.",2026,Journal of General Internal Medicine,10.1007/s11606-025-09691-4,https://www.scopus.com/pages/publications/105009444328?origin=resultslist,499 - 505,41,2,Article,Cited by: 0; All Open Access; Green Open Access,True,False,True
Reyes-Vallejo2025,ARTICLE,"Preclinical Evaluation of 2-Aminobenzothiazole Derivatives: In Silico, In Vitro, and Preliminary In Vivo Studies as Diabetic Treatments and Their Complications","Reyes-Vallejo, Natalia and Valdes, Miguel and Reyes-Ramírez, Adelfo and Alvarado-Salazar, Juan Andres and Cruz, Alejandro and Andrade-Jorge, Erik and Mendieta-Wejebe, Jessica Elena",2025,Molecules,10.3390/molecules30163427,https://www.scopus.com/pages/publications/105014432364?origin=resultslist,,30,16,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dong2025139,ARTICLE,Animal Models of Exercise and Cardiometabolic Disease,"Dong, Gengfu and Ryan, Terence E. and Esser, Karyn A.",2025,Circulation Research,10.1161/CIRCRESAHA.124.325704,https://www.scopus.com/pages/publications/105010259423?origin=resultslist,139 - 162,137,2,Article,Cited by: 3; All Open Access; Green Open Access,True,False,True
Ma2024819,ARTICLE,"Effect of Food Consumption on the Pharmacokinetics, Safety, and Tolerability of Once-Daily Orally Administered Orforglipron (LY3502970), a Non-peptide GLP-1 Receptor Agonist","Ma, Xiaosu and Liu, Rong and Pratt, Edward J. and Benson, Charles T. and Bhattachar, Shobha N. and Sloop, Kyle W.",2024,Diabetes Therapy,10.1007/s13300-024-01554-1,https://www.scopus.com/pages/publications/85187275797?origin=resultslist,819 - 832,15,4,Article,Cited by: 30; All Open Access; Gold Open Access; Green Open Access,True,True,True
Liu2026,ARTICLE,Neuroprotective effects of shrimp peptides by improving synaptic plasticity through Adcy5/PKA/p-CREB based on proteomic techniques,"Liu, Ruowen and Ding, Jie and Zhong, Limin and Lin, Songyi",2026,Food Science and Human Wellness,10.26599/FSHW.2025.9250548,https://www.scopus.com/pages/publications/105047040354?origin=resultslist,,15,6,Article,Cited by: 1; All Open Access; Gold Open Access,True,True,False
